"","series_id","category","actual","method","forecast","horizon","timestamp"
"19793","O113","OTHER",2535,"ROBUST-Trend",2538.04,1,1
"19794","O113","OTHER",2545,"ROBUST-Trend",2513.07,2,2
"19795","O113","OTHER",2549,"ROBUST-Trend",2488.11,3,3
"19796","O113","OTHER",2528,"ROBUST-Trend",2463.15,4,4
"19797","O113","OTHER",2512,"ROBUST-Trend",2438.19,5,5
"19798","O113","OTHER",2512,"ROBUST-Trend",2413.23,6,6
"19799","O113","OTHER",2501,"ROBUST-Trend",2388.26,7,7
"19800","O113","OTHER",2482,"ROBUST-Trend",2363.3,8,8
"19801","O113","OTHER",2535,"ARARMA",2541.38,1,1
"19802","O113","OTHER",2545,"ARARMA",2519.94,2,2
"19803","O113","OTHER",2549,"ARARMA",2498.68,3,3
"19804","O113","OTHER",2528,"ARARMA",2477.6,4,4
"19805","O113","OTHER",2512,"ARARMA",2456.7,5,5
"19806","O113","OTHER",2512,"ARARMA",2435.98,6,6
"19807","O113","OTHER",2501,"ARARMA",2415.43,7,7
"19808","O113","OTHER",2482,"ARARMA",2395.05,8,8
"19809","O113","OTHER",2535,"Auto-ANN",2538.58,1,1
"19810","O113","OTHER",2545,"Auto-ANN",2514.32,2,2
"19811","O113","OTHER",2549,"Auto-ANN",2490.22,3,3
"19812","O113","OTHER",2528,"Auto-ANN",2466.27,4,4
"19813","O113","OTHER",2512,"Auto-ANN",2442.49,5,5
"19814","O113","OTHER",2512,"Auto-ANN",2418.86,6,6
"19815","O113","OTHER",2501,"Auto-ANN",2395.39,7,7
"19816","O113","OTHER",2482,"Auto-ANN",2372.08,8,8
"19817","O113","OTHER",2535,"Flors-Pearc1",2510.88,1,1
"19818","O113","OTHER",2545,"Flors-Pearc1",2482.74,2,2
"19819","O113","OTHER",2549,"Flors-Pearc1",2455.59,3,3
"19820","O113","OTHER",2528,"Flors-Pearc1",2429.39,4,4
"19821","O113","OTHER",2512,"Flors-Pearc1",2404.11,5,5
"19822","O113","OTHER",2512,"Flors-Pearc1",2379.71,6,6
"19823","O113","OTHER",2501,"Flors-Pearc1",2356.17,7,7
"19824","O113","OTHER",2482,"Flors-Pearc1",2333.45,8,8
"19825","O113","OTHER",2535,"Flors-Pearc2",2583.02,1,1
"19826","O113","OTHER",2545,"Flors-Pearc2",2558.98,2,2
"19827","O113","OTHER",2549,"Flors-Pearc2",2535.09,3,3
"19828","O113","OTHER",2528,"Flors-Pearc2",2511.35,4,4
"19829","O113","OTHER",2512,"Flors-Pearc2",2487.77,5,5
"19830","O113","OTHER",2512,"Flors-Pearc2",2464.35,6,6
"19831","O113","OTHER",2501,"Flors-Pearc2",2441.08,7,7
"19832","O113","OTHER",2482,"Flors-Pearc2",2417.96,8,8
"19833","O113","OTHER",2535,"PP-Autocast",2557.86,1,1
"19834","O113","OTHER",2545,"PP-Autocast",2555.73,2,2
"19835","O113","OTHER",2549,"PP-Autocast",2554.67,3,3
"19836","O113","OTHER",2528,"PP-Autocast",2554.13,4,4
"19837","O113","OTHER",2512,"PP-Autocast",2553.87,5,5
"19838","O113","OTHER",2512,"PP-Autocast",2553.73,6,6
"19839","O113","OTHER",2501,"PP-Autocast",2553.67,7,7
"19840","O113","OTHER",2482,"PP-Autocast",2553.63,8,8
"19841","O113","OTHER",2535,"ForecastPro",2535.53,1,1
"19842","O113","OTHER",2545,"ForecastPro",2508.21,2,2
"19843","O113","OTHER",2549,"ForecastPro",2480.89,3,3
"19844","O113","OTHER",2528,"ForecastPro",2453.56,4,4
"19845","O113","OTHER",2512,"ForecastPro",2426.24,5,5
"19846","O113","OTHER",2512,"ForecastPro",2398.92,6,6
"19847","O113","OTHER",2501,"ForecastPro",2371.6,7,7
"19848","O113","OTHER",2482,"ForecastPro",2344.28,8,8
"19849","O113","OTHER",2535,"SMARTFCS",2541.02,1,1
"19850","O113","OTHER",2545,"SMARTFCS",2511.71,2,2
"19851","O113","OTHER",2549,"SMARTFCS",2482.4,3,3
"19852","O113","OTHER",2528,"SMARTFCS",2453.09,4,4
"19853","O113","OTHER",2512,"SMARTFCS",2423.79,5,5
"19854","O113","OTHER",2512,"SMARTFCS",2394.48,6,6
"19855","O113","OTHER",2501,"SMARTFCS",2365.17,7,7
"19856","O113","OTHER",2482,"SMARTFCS",2335.86,8,8
"19857","O113","OTHER",2535,"THETAsm",2546.77,1,1
"19858","O113","OTHER",2545,"THETAsm",2538.66,2,2
"19859","O113","OTHER",2549,"THETAsm",2534.6,3,3
"19860","O113","OTHER",2528,"THETAsm",2532.57,4,4
"19861","O113","OTHER",2512,"THETAsm",2531.56,5,5
"19862","O113","OTHER",2512,"THETAsm",2531.05,6,6
"19863","O113","OTHER",2501,"THETAsm",2530.8,7,7
"19864","O113","OTHER",2482,"THETAsm",2530.67,8,8
"19865","O113","OTHER",2535,"THETA",2549.34,1,1
"19866","O113","OTHER",2545,"THETA",2535.23,2,2
"19867","O113","OTHER",2549,"THETA",2520.99,3,3
"19868","O113","OTHER",2528,"THETA",2506.74,4,4
"19869","O113","OTHER",2512,"THETA",2492.52,5,5
"19870","O113","OTHER",2512,"THETA",2478.37,6,6
"19871","O113","OTHER",2501,"THETA",2464.27,7,7
"19872","O113","OTHER",2482,"THETA",2450.23,8,8
"19873","O113","OTHER",2535,"RBF",2561.07,1,1
"19874","O113","OTHER",2545,"RBF",2547.16,2,2
"19875","O113","OTHER",2549,"RBF",2531.69,3,3
"19876","O113","OTHER",2528,"RBF",2514.72,4,4
"19877","O113","OTHER",2512,"RBF",2496.3,5,5
"19878","O113","OTHER",2512,"RBF",2476.47,6,6
"19879","O113","OTHER",2501,"RBF",2455.29,7,7
"19880","O113","OTHER",2482,"RBF",2432.8,8,8
"19881","O113","OTHER",2535,"ForcX",2531.31,1,1
"19882","O113","OTHER",2545,"ForcX",2503.34,2,2
"19883","O113","OTHER",2549,"ForcX",2475.36,3,3
"19884","O113","OTHER",2528,"ForcX",2447.39,4,4
"19885","O113","OTHER",2512,"ForcX",2419.41,5,5
"19886","O113","OTHER",2512,"ForcX",2391.43,6,6
"19887","O113","OTHER",2501,"ForcX",2363.46,7,7
"19888","O113","OTHER",2482,"ForcX",2335.48,8,8
"19889","O114","OTHER",1653,"NAIVE2",1648,1,1
"19890","O114","OTHER",1634,"NAIVE2",1648,2,2
"19891","O114","OTHER",1608,"NAIVE2",1648,3,3
"19892","O114","OTHER",1582,"NAIVE2",1648,4,4
"19893","O114","OTHER",1536,"NAIVE2",1648,5,5
"19894","O114","OTHER",1558,"NAIVE2",1648,6,6
"19895","O114","OTHER",1538,"NAIVE2",1648,7,7
"19896","O114","OTHER",1546,"NAIVE2",1648,8,8
"19897","O114","OTHER",1653,"SINGLE",1648,1,1
"19898","O114","OTHER",1634,"SINGLE",1648,2,2
"19899","O114","OTHER",1608,"SINGLE",1648,3,3
"19900","O114","OTHER",1582,"SINGLE",1648,4,4
"19901","O114","OTHER",1536,"SINGLE",1648,5,5
"19902","O114","OTHER",1558,"SINGLE",1648,6,6
"19903","O114","OTHER",1538,"SINGLE",1648,7,7
"19904","O114","OTHER",1546,"SINGLE",1648,8,8
"19905","O114","OTHER",1653,"HOLT",1624.77,1,1
"19906","O114","OTHER",1634,"HOLT",1601.55,2,2
"19907","O114","OTHER",1608,"HOLT",1578.32,3,3
"19908","O114","OTHER",1582,"HOLT",1555.1,4,4
"19909","O114","OTHER",1536,"HOLT",1531.87,5,5
"19910","O114","OTHER",1558,"HOLT",1508.65,6,6
"19911","O114","OTHER",1538,"HOLT",1485.43,7,7
"19912","O114","OTHER",1546,"HOLT",1462.2,8,8
"19913","O114","OTHER",1653,"DAMPEN",1632.42,1,1
"19914","O114","OTHER",1634,"DAMPEN",1618.01,2,2
"19915","O114","OTHER",1608,"DAMPEN",1604.68,3,3
"19916","O114","OTHER",1582,"DAMPEN",1592.35,4,4
"19917","O114","OTHER",1536,"DAMPEN",1580.94,5,5
"19918","O114","OTHER",1558,"DAMPEN",1570.39,6,6
"19919","O114","OTHER",1538,"DAMPEN",1560.62,7,7
"19920","O114","OTHER",1546,"DAMPEN",1551.59,8,8
"19921","O114","OTHER",1653,"WINTER",1624.77,1,1
"19922","O114","OTHER",1634,"WINTER",1601.55,2,2
"19923","O114","OTHER",1608,"WINTER",1578.32,3,3
"19924","O114","OTHER",1582,"WINTER",1555.1,4,4
"19925","O114","OTHER",1536,"WINTER",1531.87,5,5
"19926","O114","OTHER",1558,"WINTER",1508.65,6,6
"19927","O114","OTHER",1538,"WINTER",1485.43,7,7
"19928","O114","OTHER",1546,"WINTER",1462.2,8,8
"19929","O114","OTHER",1653,"COMB S-H-D",1635.06,1,1
"19930","O114","OTHER",1634,"COMB S-H-D",1622.52,2,2
"19931","O114","OTHER",1608,"COMB S-H-D",1610.33,3,3
"19932","O114","OTHER",1582,"COMB S-H-D",1598.48,4,4
"19933","O114","OTHER",1536,"COMB S-H-D",1586.94,5,5
"19934","O114","OTHER",1558,"COMB S-H-D",1575.68,6,6
"19935","O114","OTHER",1538,"COMB S-H-D",1564.68,7,7
"19936","O114","OTHER",1546,"COMB S-H-D",1553.93,8,8
"19937","O114","OTHER",1653,"B-J auto",1626.77,1,1
"19938","O114","OTHER",1634,"B-J auto",1606.19,2,2
"19939","O114","OTHER",1608,"B-J auto",1586.25,3,3
"19940","O114","OTHER",1582,"B-J auto",1566.93,4,4
"19941","O114","OTHER",1536,"B-J auto",1548.2,5,5
"19942","O114","OTHER",1558,"B-J auto",1530.05,6,6
"19943","O114","OTHER",1538,"B-J auto",1512.45,7,7
"19944","O114","OTHER",1546,"B-J auto",1495.4,8,8
"19945","O114","OTHER",1653,"AutoBox1",1613.94,1,1
"19946","O114","OTHER",1634,"AutoBox1",1585.69,2,2
"19947","O114","OTHER",1608,"AutoBox1",1559.43,3,3
"19948","O114","OTHER",1582,"AutoBox1",1533.84,4,4
"19949","O114","OTHER",1536,"AutoBox1",1508.49,5,5
"19950","O114","OTHER",1558,"AutoBox1",1483.21,6,6
"19951","O114","OTHER",1538,"AutoBox1",1457.96,7,7
"19952","O114","OTHER",1546,"AutoBox1",1432.71,8,8
"19953","O114","OTHER",1653,"AutoBox2",1627.28,1,1
"19954","O114","OTHER",1634,"AutoBox2",1604.91,2,2
"19955","O114","OTHER",1608,"AutoBox2",1581.97,3,3
"19956","O114","OTHER",1582,"AutoBox2",1558.83,4,4
"19957","O114","OTHER",1536,"AutoBox2",1535.62,5,5
"19958","O114","OTHER",1558,"AutoBox2",1512.38,6,6
"19959","O114","OTHER",1538,"AutoBox2",1489.14,7,7
"19960","O114","OTHER",1546,"AutoBox2",1465.89,8,8
"19961","O114","OTHER",1653,"AutoBox3",1626.81,1,1
"19962","O114","OTHER",1634,"AutoBox3",1603.49,2,2
"19963","O114","OTHER",1608,"AutoBox3",1579.3,3,3
"19964","O114","OTHER",1582,"AutoBox3",1554.75,4,4
"19965","O114","OTHER",1536,"AutoBox3",1530.05,5,5
"19966","O114","OTHER",1558,"AutoBox3",1505.29,6,6
"19967","O114","OTHER",1538,"AutoBox3",1480.51,7,7
"19968","O114","OTHER",1546,"AutoBox3",1455.72,8,8
"19969","O114","OTHER",1653,"ROBUST-Trend",1623.77,1,1
"19970","O114","OTHER",1634,"ROBUST-Trend",1599.55,2,2
"19971","O114","OTHER",1608,"ROBUST-Trend",1575.32,3,3
"19972","O114","OTHER",1582,"ROBUST-Trend",1551.1,4,4
"19973","O114","OTHER",1536,"ROBUST-Trend",1526.87,5,5
"19974","O114","OTHER",1558,"ROBUST-Trend",1502.65,6,6
"19975","O114","OTHER",1538,"ROBUST-Trend",1478.42,7,7
"19976","O114","OTHER",1546,"ROBUST-Trend",1454.19,8,8
"19977","O114","OTHER",1653,"ARARMA",1631.09,1,1
"19978","O114","OTHER",1634,"ARARMA",1616.67,2,2
"19979","O114","OTHER",1608,"ARARMA",1602.38,3,3
"19980","O114","OTHER",1582,"ARARMA",1588.22,4,4
"19981","O114","OTHER",1536,"ARARMA",1574.18,5,5
"19982","O114","OTHER",1558,"ARARMA",1560.26,6,6
"19983","O114","OTHER",1538,"ARARMA",1546.47,7,7
"19984","O114","OTHER",1546,"ARARMA",1532.8,8,8
"19985","O114","OTHER",1653,"Auto-ANN",1623.73,1,1
"19986","O114","OTHER",1634,"Auto-ANN",1596.57,2,2
"19987","O114","OTHER",1608,"Auto-ANN",1568.28,3,3
"19988","O114","OTHER",1582,"Auto-ANN",1539.44,4,4
"19989","O114","OTHER",1536,"Auto-ANN",1510.25,5,5
"19990","O114","OTHER",1558,"Auto-ANN",1480.77,6,6
"19991","O114","OTHER",1538,"Auto-ANN",1451.02,7,7
"19992","O114","OTHER",1546,"Auto-ANN",1421,8,8
"19993","O114","OTHER",1653,"Flors-Pearc1",1629.01,1,1
"19994","O114","OTHER",1634,"Flors-Pearc1",1610.9,2,2
"19995","O114","OTHER",1608,"Flors-Pearc1",1593.6,3,3
"19996","O114","OTHER",1582,"Flors-Pearc1",1577.08,4,4
"19997","O114","OTHER",1536,"Flors-Pearc1",1561.31,5,5
"19998","O114","OTHER",1558,"Flors-Pearc1",1546.24,6,6
"19999","O114","OTHER",1538,"Flors-Pearc1",1531.85,7,7
"20000","O114","OTHER",1546,"Flors-Pearc1",1518.11,8,8
"20001","O114","OTHER",1653,"Flors-Pearc2",1635.13,1,1
"20002","O114","OTHER",1634,"Flors-Pearc2",1623.85,2,2
"20003","O114","OTHER",1608,"Flors-Pearc2",1613.97,3,3
"20004","O114","OTHER",1582,"Flors-Pearc2",1605.34,4,4
"20005","O114","OTHER",1536,"Flors-Pearc2",1597.78,5,5
"20006","O114","OTHER",1558,"Flors-Pearc2",1591.16,6,6
"20007","O114","OTHER",1538,"Flors-Pearc2",1585.38,7,7
"20008","O114","OTHER",1546,"Flors-Pearc2",1580.31,8,8
"20009","O114","OTHER",1653,"PP-Autocast",1629.01,1,1
"20010","O114","OTHER",1634,"PP-Autocast",1610.88,2,2
"20011","O114","OTHER",1608,"PP-Autocast",1593.56,3,3
"20012","O114","OTHER",1582,"PP-Autocast",1577.02,4,4
"20013","O114","OTHER",1536,"PP-Autocast",1561.23,5,5
"20014","O114","OTHER",1558,"PP-Autocast",1546.14,6,6
"20015","O114","OTHER",1538,"PP-Autocast",1531.74,7,7
"20016","O114","OTHER",1546,"PP-Autocast",1517.98,8,8
"20017","O114","OTHER",1653,"ForecastPro",1623.17,1,1
"20018","O114","OTHER",1634,"ForecastPro",1598.34,2,2
"20019","O114","OTHER",1608,"ForecastPro",1573.52,3,3
"20020","O114","OTHER",1582,"ForecastPro",1548.69,4,4
"20021","O114","OTHER",1536,"ForecastPro",1523.86,5,5
"20022","O114","OTHER",1558,"ForecastPro",1499.03,6,6
"20023","O114","OTHER",1538,"ForecastPro",1474.21,7,7
"20024","O114","OTHER",1546,"ForecastPro",1449.38,8,8
"20025","O114","OTHER",1653,"SMARTFCS",1615.45,1,1
"20026","O114","OTHER",1634,"SMARTFCS",1589.9,2,2
"20027","O114","OTHER",1608,"SMARTFCS",1564.35,3,3
"20028","O114","OTHER",1582,"SMARTFCS",1538.81,4,4
"20029","O114","OTHER",1536,"SMARTFCS",1513.26,5,5
"20030","O114","OTHER",1558,"SMARTFCS",1487.71,6,6
"20031","O114","OTHER",1538,"SMARTFCS",1462.17,7,7
"20032","O114","OTHER",1546,"SMARTFCS",1436.62,8,8
"20033","O114","OTHER",1653,"THETAsm",1629.28,1,1
"20034","O114","OTHER",1634,"THETAsm",1613.56,2,2
"20035","O114","OTHER",1608,"THETAsm",1600.35,3,3
"20036","O114","OTHER",1582,"THETAsm",1589.25,4,4
"20037","O114","OTHER",1536,"THETAsm",1579.93,5,5
"20038","O114","OTHER",1558,"THETAsm",1572.11,6,6
"20039","O114","OTHER",1538,"THETAsm",1565.53,7,7
"20040","O114","OTHER",1546,"THETAsm",1560.01,8,8
"20041","O114","OTHER",1653,"THETA",1632.04,1,1
"20042","O114","OTHER",1634,"THETA",1616.98,2,2
"20043","O114","OTHER",1608,"THETA",1602.69,3,3
"20044","O114","OTHER",1582,"THETA",1589.03,4,4
"20045","O114","OTHER",1536,"THETA",1575.91,5,5
"20046","O114","OTHER",1558,"THETA",1563.26,6,6
"20047","O114","OTHER",1538,"THETA",1550.99,7,7
"20048","O114","OTHER",1546,"THETA",1539.06,8,8
"20049","O114","OTHER",1653,"RBF",1658.29,1,1
"20050","O114","OTHER",1634,"RBF",1646.99,2,2
"20051","O114","OTHER",1608,"RBF",1635.01,3,3
"20052","O114","OTHER",1582,"RBF",1622.39,4,4
"20053","O114","OTHER",1536,"RBF",1609.18,5,5
"20054","O114","OTHER",1558,"RBF",1595.45,6,6
"20055","O114","OTHER",1538,"RBF",1581.24,7,7
"20056","O114","OTHER",1546,"RBF",1566.59,8,8
"20057","O114","OTHER",1653,"ForcX",1623.27,1,1
"20058","O114","OTHER",1634,"ForcX",1598.54,2,2
"20059","O114","OTHER",1608,"ForcX",1573.81,3,3
"20060","O114","OTHER",1582,"ForcX",1549.08,4,4
"20061","O114","OTHER",1536,"ForcX",1524.35,5,5
"20062","O114","OTHER",1558,"ForcX",1499.63,6,6
"20063","O114","OTHER",1538,"ForcX",1474.9,7,7
"20064","O114","OTHER",1546,"ForcX",1450.17,8,8
"20065","O115","OTHER",3299,"NAIVE2",3322,1,1
"20066","O115","OTHER",3334,"NAIVE2",3322,2,2
"20067","O115","OTHER",3341,"NAIVE2",3322,3,3
"20068","O115","OTHER",3307,"NAIVE2",3322,4,4
"20069","O115","OTHER",3273,"NAIVE2",3322,5,5
"20070","O115","OTHER",3251,"NAIVE2",3322,6,6
"20071","O115","OTHER",3227,"NAIVE2",3322,7,7
"20072","O115","OTHER",3207,"NAIVE2",3322,8,8
"20073","O115","OTHER",3299,"SINGLE",3322,1,1
"20074","O115","OTHER",3334,"SINGLE",3322,2,2
"20075","O115","OTHER",3341,"SINGLE",3322,3,3
"20076","O115","OTHER",3307,"SINGLE",3322,4,4
"20077","O115","OTHER",3273,"SINGLE",3322,5,5
"20078","O115","OTHER",3251,"SINGLE",3322,6,6
"20079","O115","OTHER",3227,"SINGLE",3322,7,7
"20080","O115","OTHER",3207,"SINGLE",3322,8,8
"20081","O115","OTHER",3299,"HOLT",3277.99,1,1
"20082","O115","OTHER",3334,"HOLT",3234.07,2,2
"20083","O115","OTHER",3341,"HOLT",3190.15,3,3
"20084","O115","OTHER",3307,"HOLT",3146.24,4,4
"20085","O115","OTHER",3273,"HOLT",3102.32,5,5
"20086","O115","OTHER",3251,"HOLT",3058.4,6,6
"20087","O115","OTHER",3227,"HOLT",3014.48,7,7
"20088","O115","OTHER",3207,"HOLT",2970.57,8,8
"20089","O115","OTHER",3299,"DAMPEN",3340.99,1,1
"20090","O115","OTHER",3334,"DAMPEN",3358.83,2,2
"20091","O115","OTHER",3341,"DAMPEN",3375.54,3,3
"20092","O115","OTHER",3307,"DAMPEN",3391.18,4,4
"20093","O115","OTHER",3273,"DAMPEN",3405.82,5,5
"20094","O115","OTHER",3251,"DAMPEN",3419.53,6,6
"20095","O115","OTHER",3227,"DAMPEN",3432.37,7,7
"20096","O115","OTHER",3207,"DAMPEN",3444.38,8,8
"20097","O115","OTHER",3299,"WINTER",3277.99,1,1
"20098","O115","OTHER",3334,"WINTER",3234.07,2,2
"20099","O115","OTHER",3341,"WINTER",3190.15,3,3
"20100","O115","OTHER",3307,"WINTER",3146.24,4,4
"20101","O115","OTHER",3273,"WINTER",3102.32,5,5
"20102","O115","OTHER",3251,"WINTER",3058.4,6,6
"20103","O115","OTHER",3227,"WINTER",3014.48,7,7
"20104","O115","OTHER",3207,"WINTER",2970.57,8,8
"20105","O115","OTHER",3299,"COMB S-H-D",3313.66,1,1
"20106","O115","OTHER",3334,"COMB S-H-D",3304.97,2,2
"20107","O115","OTHER",3341,"COMB S-H-D",3295.9,3,3
"20108","O115","OTHER",3307,"COMB S-H-D",3286.47,4,4
"20109","O115","OTHER",3273,"COMB S-H-D",3276.71,5,5
"20110","O115","OTHER",3251,"COMB S-H-D",3266.64,6,6
"20111","O115","OTHER",3227,"COMB S-H-D",3256.28,7,7
"20112","O115","OTHER",3207,"COMB S-H-D",3245.65,8,8
"20113","O115","OTHER",3299,"B-J auto",3321.24,1,1
"20114","O115","OTHER",3334,"B-J auto",3305.21,2,2
"20115","O115","OTHER",3341,"B-J auto",3289.46,3,3
"20116","O115","OTHER",3307,"B-J auto",3273.99,4,4
"20117","O115","OTHER",3273,"B-J auto",3258.8,5,5
"20118","O115","OTHER",3251,"B-J auto",3243.89,6,6
"20119","O115","OTHER",3227,"B-J auto",3229.23,7,7
"20120","O115","OTHER",3207,"B-J auto",3214.85,8,8
"20121","O115","OTHER",3299,"AutoBox1",3366.3,1,1
"20122","O115","OTHER",3334,"AutoBox1",3410.61,2,2
"20123","O115","OTHER",3341,"AutoBox1",3454.91,3,3
"20124","O115","OTHER",3307,"AutoBox1",3553.26,4,4
"20125","O115","OTHER",3273,"AutoBox1",3597.56,5,5
"20126","O115","OTHER",3251,"AutoBox1",3641.87,6,6
"20127","O115","OTHER",3227,"AutoBox1",3718.4,7,7
"20128","O115","OTHER",3207,"AutoBox1",3762.7,8,8
"20129","O115","OTHER",3299,"AutoBox2",3276.83,1,1
"20130","O115","OTHER",3334,"AutoBox2",3231.67,2,2
"20131","O115","OTHER",3341,"AutoBox2",3186.5,3,3
"20132","O115","OTHER",3307,"AutoBox2",3141.33,4,4
"20133","O115","OTHER",3273,"AutoBox2",3096.16,5,5
"20134","O115","OTHER",3251,"AutoBox2",3051,6,6
"20135","O115","OTHER",3227,"AutoBox2",3005.83,7,7
"20136","O115","OTHER",3207,"AutoBox2",2960.66,8,8
"20137","O115","OTHER",3299,"AutoBox3",3276.71,1,1
"20138","O115","OTHER",3334,"AutoBox3",3231.42,2,2
"20139","O115","OTHER",3341,"AutoBox3",3186.13,3,3
"20140","O115","OTHER",3307,"AutoBox3",3140.85,4,4
"20141","O115","OTHER",3273,"AutoBox3",3095.56,5,5
"20142","O115","OTHER",3251,"AutoBox3",3050.27,6,6
"20143","O115","OTHER",3227,"AutoBox3",3004.98,7,7
"20144","O115","OTHER",3207,"AutoBox3",2959.69,8,8
"20145","O115","OTHER",3299,"ROBUST-Trend",3272.6,1,1
"20146","O115","OTHER",3334,"ROBUST-Trend",3223.19,2,2
"20147","O115","OTHER",3341,"ROBUST-Trend",3173.79,3,3
"20148","O115","OTHER",3307,"ROBUST-Trend",3124.39,4,4
"20149","O115","OTHER",3273,"ROBUST-Trend",3074.98,5,5
"20150","O115","OTHER",3251,"ROBUST-Trend",3025.58,6,6
"20151","O115","OTHER",3227,"ROBUST-Trend",2976.18,7,7
"20152","O115","OTHER",3207,"ROBUST-Trend",2926.77,8,8
"20153","O115","OTHER",3299,"ARARMA",3289.97,1,1
"20154","O115","OTHER",3334,"ARARMA",3258.25,2,2
"20155","O115","OTHER",3341,"ARARMA",3226.83,3,3
"20156","O115","OTHER",3307,"ARARMA",3195.71,4,4
"20157","O115","OTHER",3273,"ARARMA",3164.9,5,5
"20158","O115","OTHER",3251,"ARARMA",3134.38,6,6
"20159","O115","OTHER",3227,"ARARMA",3104.16,7,7
"20160","O115","OTHER",3207,"ARARMA",3074.23,8,8
"20161","O115","OTHER",3299,"Auto-ANN",3293.11,1,1
"20162","O115","OTHER",3334,"Auto-ANN",3264.56,2,2
"20163","O115","OTHER",3341,"Auto-ANN",3236.34,3,3
"20164","O115","OTHER",3307,"Auto-ANN",3208.44,4,4
"20165","O115","OTHER",3273,"Auto-ANN",3180.87,5,5
"20166","O115","OTHER",3251,"Auto-ANN",3153.61,6,6
"20167","O115","OTHER",3227,"Auto-ANN",3126.66,7,7
"20168","O115","OTHER",3207,"Auto-ANN",3100.01,8,8
"20169","O115","OTHER",3299,"Flors-Pearc1",3365.96,1,1
"20170","O115","OTHER",3334,"Flors-Pearc1",3391,2,2
"20171","O115","OTHER",3341,"Flors-Pearc1",3404.39,3,3
"20172","O115","OTHER",3307,"Flors-Pearc1",3411.56,4,4
"20173","O115","OTHER",3273,"Flors-Pearc1",3415.39,5,5
"20174","O115","OTHER",3251,"Flors-Pearc1",3417.44,6,6
"20175","O115","OTHER",3227,"Flors-Pearc1",3418.54,7,7
"20176","O115","OTHER",3207,"Flors-Pearc1",3419.13,8,8
"20177","O115","OTHER",3299,"Flors-Pearc2",3279.82,1,1
"20178","O115","OTHER",3334,"Flors-Pearc2",3274.87,2,2
"20179","O115","OTHER",3341,"Flors-Pearc2",3269.63,3,3
"20180","O115","OTHER",3307,"Flors-Pearc2",3264.12,4,4
"20181","O115","OTHER",3273,"Flors-Pearc2",3258.36,5,5
"20182","O115","OTHER",3251,"Flors-Pearc2",3252.37,6,6
"20183","O115","OTHER",3227,"Flors-Pearc2",3246.18,7,7
"20184","O115","OTHER",3207,"Flors-Pearc2",3239.8,8,8
"20185","O115","OTHER",3299,"PP-Autocast",3342,1,1
"20186","O115","OTHER",3334,"PP-Autocast",3360.7,2,2
"20187","O115","OTHER",3341,"PP-Autocast",3378.18,3,3
"20188","O115","OTHER",3307,"PP-Autocast",3394.53,4,4
"20189","O115","OTHER",3273,"PP-Autocast",3409.82,5,5
"20190","O115","OTHER",3251,"PP-Autocast",3424.11,6,6
"20191","O115","OTHER",3227,"PP-Autocast",3437.47,7,7
"20192","O115","OTHER",3207,"PP-Autocast",3449.97,8,8
"20193","O115","OTHER",3299,"ForecastPro",3281.86,1,1
"20194","O115","OTHER",3334,"ForecastPro",3242.76,2,2
"20195","O115","OTHER",3341,"ForecastPro",3203.66,3,3
"20196","O115","OTHER",3307,"ForecastPro",3164.55,4,4
"20197","O115","OTHER",3273,"ForecastPro",3125.45,5,5
"20198","O115","OTHER",3251,"ForecastPro",3086.35,6,6
"20199","O115","OTHER",3227,"ForecastPro",3047.25,7,7
"20200","O115","OTHER",3207,"ForecastPro",3008.14,8,8
"20201","O115","OTHER",3299,"SMARTFCS",3149.07,1,1
"20202","O115","OTHER",3334,"SMARTFCS",3106.49,2,2
"20203","O115","OTHER",3341,"SMARTFCS",3063.91,3,3
"20204","O115","OTHER",3307,"SMARTFCS",3021.33,4,4
"20205","O115","OTHER",3273,"SMARTFCS",2978.75,5,5
"20206","O115","OTHER",3251,"SMARTFCS",2936.16,6,6
"20207","O115","OTHER",3227,"SMARTFCS",2893.58,7,7
"20208","O115","OTHER",3207,"SMARTFCS",2851,8,8
"20209","O115","OTHER",3299,"THETAsm",3356.04,1,1
"20210","O115","OTHER",3334,"THETAsm",3384.63,2,2
"20211","O115","OTHER",3341,"THETAsm",3408.64,3,3
"20212","O115","OTHER",3307,"THETAsm",3428.81,4,4
"20213","O115","OTHER",3273,"THETAsm",3445.76,5,5
"20214","O115","OTHER",3251,"THETAsm",3459.99,6,6
"20215","O115","OTHER",3227,"THETAsm",3471.95,7,7
"20216","O115","OTHER",3207,"THETAsm",3482,8,8
"20217","O115","OTHER",3299,"THETA",3327.11,1,1
"20218","O115","OTHER",3334,"THETA",3325.58,2,2
"20219","O115","OTHER",3341,"THETA",3317.17,3,3
"20220","O115","OTHER",3307,"THETA",3304.27,4,4
"20221","O115","OTHER",3273,"THETA",3288.45,5,5
"20222","O115","OTHER",3251,"THETA",3270.77,6,6
"20223","O115","OTHER",3227,"THETA",3251.89,7,7
"20224","O115","OTHER",3207,"THETA",3232.25,8,8
"20225","O115","OTHER",3299,"RBF",3247.91,1,1
"20226","O115","OTHER",3334,"RBF",3227.74,2,2
"20227","O115","OTHER",3341,"RBF",3204.98,3,3
"20228","O115","OTHER",3307,"RBF",3179.71,4,4
"20229","O115","OTHER",3273,"RBF",3152,5,5
"20230","O115","OTHER",3251,"RBF",3121.93,6,6
"20231","O115","OTHER",3227,"RBF",3089.57,7,7
